probe,F,symbol,known
11724453_a_at,1.124407892133528,KCNJ1,False
11754983_s_at,1.1243150979330563,DAZAP1,False
11719969_a_at,1.124266684327315,NVL,False
11753101_a_at,1.1242122507286183,FAM180A,False
11731277_a_at,1.1241886006969752,LYZL6,False
11757598_s_at,1.1238142903727881,SWAP70,False
11736157_a_at,1.123706702098838,TBC1D2B,False
11744863_a_at,1.1236870455069516,VPS29,False
11733086_a_at,1.1233428313774816,MAF,False
11752307_a_at,1.1232582730114762,ITGA9,False
11743826_at,1.1232402307703047,FSTL5,False
11734232_a_at,1.12317389669192,CSAD,False
11724735_a_at,1.1229785898535825,PDPN,False
11737721_x_at,1.1220090030304537,COL25A1,False
11719630_a_at,1.1219087561821859,BRD2,False
11718631_at,1.1217713376790104,SERTAD1,False
11729287_x_at,1.1210530172780016,MSL3,False
11726495_a_at,1.1208210187642664,ARMC12,False
11730165_at,1.1208170941185973,GSC,False
11729194_s_at,1.1205623992766798,MYNN,False
11737141_a_at,1.1204744865346707,RSPH1,False
11759432_a_at,1.1201924031762631,TDRP,False
11734339_at,1.1201481438180336,POU3F1,False
11733648_at,1.1194392183547726,CCDC116,False
11736875_a_at,1.1194037432738018,ZNF514,False
11759166_at,1.1190198574502594,DDX53,False
11755921_a_at,1.1190137820894175,GTF3C5,False
11761921_x_at,1.118805656593401,PYY,False
11738737_at,1.1186613330519561,OR2A12,False
11761613_at,1.1185202797528215,SHANK2-AS3,False
11720082_at,1.1181377277077944,CBX6,False
11750649_at,1.1176768478303343,SMCR5,False
11747531_a_at,1.1172846930697593,AIFM3,False
11736096_a_at,1.1172747278606174,GGA1,False
11760571_at,1.1164417367345625,LOC100506766,False
11730837_x_at,1.116413868023504,WDR55,False
11718341_s_at,1.1163249237453887,RPS9,False
11730564_a_at,1.1160860843702576,ZC2HC1B,False
11726463_a_at,1.116022716562023,ZCCHC10,False
11725249_at,1.115971265810043,LY75,False
11715483_s_at,1.1159207618650973,MCL1,False
11731208_at,1.1157623437648017,PTPRH,False
11724925_at,1.1154153883800857,LTN1,False
11729519_x_at,1.1153354088065068,PPIL2,False
11747954_x_at,1.1152223757951336,PYROXD1,False
11753968_a_at,1.1146859966657372,SVEP1,False
11730836_a_at,1.1145419622987576,ZDHHC4,False
11751180_a_at,1.1145103115907198,ADAM10,False
11727410_a_at,1.1144830355733886,MRPL19,False
11716437_a_at,1.1143677387191526,RAD21,False
11723257_s_at,1.1141825322781045,PKMYT1,False
11754710_s_at,1.1141448847319,ZNF185,False
11719628_a_at,1.1139437634732574,PUDP,False
11749449_s_at,1.1138610831878646,HNRNPH2,False
11755190_a_at,1.1138156370297576,POLR1D,False
11724847_a_at,1.1136804969170417,GBA3,False
11735133_at,1.1133892304476036,TLL2,False
11738696_at,1.1133207821075983,OR10G2,False
11744481_s_at,1.1130187431468321,OPN3,False
11756023_a_at,1.1128906193771946,GDNF,False
11718956_a_at,1.1128651053335352,PRKAB2,False
11747671_x_at,1.1128502017794688,CRIP2,False
11745111_a_at,1.1125435754389168,DLGAP1,False
11762276_at,1.1123696501558187,GINM1,False
11722319_a_at,1.1122480133144792,EFNB3,False
11741517_s_at,1.1119803554317576,FCGR2B,False
11718887_x_at,1.1119269033263364,TPRKB,False
11724850_a_at,1.111486704650127,DIXDC1,False
11726787_s_at,1.1111570634643386,TMEM100,False
11730950_at,1.1111528171248137,TMEM151B,False
11754626_a_at,1.1110721895895503,ZIC4,False
11724928_at,1.1110523422924712,PPP1R3D,False
11716432_a_at,1.1110471962994926,MNAT1,False
11752947_a_at,1.1105522618549097,CHRNG,False
11743234_at,1.1105065950750108,NPBWR1,False
11726424_x_at,1.110149197942233,SCN3B,False
11737414_at,1.1097720214891218,KIF6,False
11760935_x_at,1.1094161436815004,KRT6B,False
11737369_a_at,1.1087480303336053,HOXC5,False
11760664_at,1.108008657319596,TINAG,False
11726233_a_at,1.1077362899110397,DRC3,False
11718882_x_at,1.1077352668753266,PSMC4,False
11733684_a_at,1.1076109892559776,FRMD7,False
11734009_a_at,1.1074349887527537,KDM8,False
11758725_at,1.1073457512381601,H1FX,False
11715762_s_at,1.1070869656737035,AP1M1,False
11721836_x_at,1.1068752077946722,TMEM14B,False
11748637_a_at,1.10683335943442,REEP4,False
11746517_a_at,1.1067542970774804,ZNF484,False
11740754_a_at,1.1066830655111333,LAIR2,False
11731951_at,1.1066176049881282,B3GNT4,False
11762286_at,1.1063484532018233,WISP3,False
11727871_at,1.1061277424854843,PPM1K,False
11735579_at,1.1058953243093756,TSSK1B,False
11757652_x_at,1.1051829248397558,P3H1,False
11732050_at,1.1051388583428259,PRR20A,False
11735952_at,1.1049356377117059,CPO,False
11745716_s_at,1.1046503006282,CAV1,False
11757640_x_at,1.1039990648693856,ART3,False
11747928_x_at,1.103956347922904,POSTN,False
11719991_x_at,1.1038742560169894,TNKS1BP1,False
11721751_s_at,1.1035986360775327,FZD7,False
11728921_at,1.1035418786071196,CTTNBP2,False
11728226_a_at,1.1035314746360565,CASP7,False
11743208_at,1.1031161288135056,GPRC5D,False
11722439_x_at,1.1031037181293106,FLYWCH2,False
11737182_at,1.1030873104884662,SLC22A13,False
11746503_a_at,1.1021159582713673,EHF,False
11729076_x_at,1.101867215589938,LTC4S,False
11719715_a_at,1.1017946998704158,FXR1,False
11728175_x_at,1.101729604853842,BMP8A,False
11750878_a_at,1.1015994373418265,ISM2,False
11719144_a_at,1.1012833702642517,C2CD2,False
11731355_at,1.1012203954308082,IGFL3,False
11742960_a_at,1.10075782357932,MEPCE,False
11754571_a_at,1.1006521492022914,GMDS,False
11716087_s_at,1.1002620769438018,AKT1,False
11760844_a_at,1.1001005618192035,RPN2,False
11729344_at,1.0999524790435617,BPI,False
11761682_at,1.0998085276869156,CD5L,False
11717742_a_at,1.0997186881490075,GPRC5C,False
11723292_at,1.0994540763184568,ORAI1,False
11742971_s_at,1.0993261072834135,COLEC12,False
11754424_a_at,1.0987389164000503,ST5,False
11755087_a_at,1.0984300117573362,C4orf47,False
11717206_a_at,1.0970304170542227,GOLGA2,False
11735747_a_at,1.0970294164513599,PSG7,False
11728419_at,1.0969699342881267,KIF7,False
11721505_a_at,1.0964286169766806,SARS2,False
11735498_x_at,1.0961364752556872,ANKAR,False
11755776_a_at,1.0960358375346713,C9orf84,False
11761346_x_at,1.0959527922347574,ZNF812P,False
11726840_a_at,1.0955591338614932,AVL9,False
11719225_at,1.0955212194595316,NXN,False
11726022_a_at,1.0954849396613606,FAM177A1,False
11723304_a_at,1.0954532835353625,TRAPPC1,False
11728141_at,1.0947622938666663,SHISA2,False
11730606_at,1.094133837670664,CNNM1,False
11762705_at,1.0939055025470474,LOC100128226,False
11759389_at,1.093725784286226,OR10A2,False
11762270_at,1.0937081388122296,MAPRE3,False
11716772_at,1.0936353899796738,C11orf68,False
11747919_a_at,1.0925314571617917,YTHDF2,False
11751775_a_at,1.0925304649126877,DCD,False
11735558_a_at,1.0923520624830316,TBC1D28,False
11735459_at,1.0922515081117927,FBXO39,False
11740876_at,1.0921207215901592,ZBTB12,False
11746405_at,1.0919914429032946,CCDC177,False
11742093_x_at,1.0919766213440973,FBLN1,False
11729841_a_at,1.0918885574584947,GRM2,False
11729701_x_at,1.0918820454088818,STXBP1,False
11724941_a_at,1.0918576987455806,ZNF343,False
11716965_a_at,1.0917272245811345,ATN1,False
11764255_at,1.0915399662976368,LOC105375268,False
11723235_a_at,1.0915067473998052,IFI44L,False
11718202_a_at,1.0910798376386655,BTD,False
11748881_x_at,1.0910081232255846,DPPA4,False
11729457_a_at,1.0905212880291395,BCL6B,False
11745420_a_at,1.089861570544594,C3orf35,False
11753339_x_at,1.0896561712449806,BNIPL,False
11723648_at,1.0896168525630767,DNAJA2,False
11745002_a_at,1.0894507023731752,FEZF1,False
11716717_a_at,1.0893847054961734,NINJ1,False
11723712_x_at,1.0893700425693698,MLXIP,False
11735532_at,1.0893216310139422,C3orf84,False
11732060_a_at,1.0890292625934435,LEMD1,False
11762100_at,1.0888187202034856,NRP2,False
11736737_at,1.088592703307818,RASA2,False
11756317_a_at,1.0885869901579222,ZNF276,False
11754601_s_at,1.0885797748266515,SPON2,False
11757079_s_at,1.0882040237472288,CCDC166,False
11715875_a_at,1.0882027508999368,COMMD7,False
11722800_a_at,1.0880903648283542,SS18,False
11723979_s_at,1.0880787688415432,PHKA2,False
11745548_a_at,1.0877103991312282,CHRD,False
11753941_x_at,1.0877074040099186,SFR1,False
11760361_x_at,1.0876972158412017,SULT1C4,False
11746721_a_at,1.0874025248966688,TREM1,False
11757163_at,1.087203028879589,SNORA54,False
11734978_at,1.087017643090166,BTNL3,False
11741081_a_at,1.0868834278216595,HTR1A,False
11722328_a_at,1.0856578503523644,PGBD5,False
11720504_s_at,1.085456360935942,RAB6B,False
11723675_a_at,1.085425745750838,CASQ1,False
11731280_x_at,1.0851533300508793,IGFN1,False
11756639_a_at,1.0850269997820885,NFASC,False
11747588_a_at,1.084446247504933,HDAC9,False
11726766_x_at,1.0844051856400727,TIPRL,False
11723025_at,1.084174906375417,FAM26F,False
11728294_at,1.0841177687049983,ICT1,False
11737486_s_at,1.083603924365091,SRF,False
11763047_x_at,1.083602523148074,AMELY,False
11719257_s_at,1.083476473544267,LRP6,False
11746758_a_at,1.0831315804930988,KANSL3,False
11731682_at,1.0829797109229775,CD70,False
11751595_a_at,1.08291546810899,PAPSS1,False
11731226_a_at,1.0826511368726033,TDRD6,False
11721123_a_at,1.0825602615241372,MMP11,False
11724265_x_at,1.082178977779376,IFT22,False
11754948_a_at,1.0818347390902459,HECTD3,False
11764247_s_at,1.0818219425819198,WISP1,False
11760713_at,1.0816976447088864,TMEM126B,False
11721978_a_at,1.0815695958971159,PLCE1,False
11733789_a_at,1.0814664646629364,HSDL1,False
11727177_at,1.081345028540561,TMCO2,False
11754112_a_at,1.081059863750345,UBE2V2,False
11721743_a_at,1.0809632170635455,TMEM150A,False
11735444_a_at,1.0807540910886992,NEU3,False
11722161_s_at,1.0805163196538277,TAF4,False
11730121_a_at,1.0804948454312229,ATP8B4,False
11741118_a_at,1.0799242080426177,GRM1,False
11753136_a_at,1.0797067075062403,ADGRB2,False
11745634_a_at,1.0794591418884063,EDRF1,False
11732496_a_at,1.0792923629935633,AP1S3,False
11738230_at,1.0791497416873863,FOXR2,False
11717912_s_at,1.0791370823290152,CXCL14,False
11716789_s_at,1.078993367986204,TARS,False
11724403_at,1.0787377835386722,NOS2,False
11721440_at,1.0785524500839174,TOR1AIP1,False
11762180_x_at,1.078514518139085,LPO,False
11738501_at,1.0784917331385115,LY6G6F,False
11743539_a_at,1.0783587071838323,ACAD9,False
11744112_a_at,1.0783246439750398,COQ5,False
11749731_a_at,1.0776654521987516,SH2B3,False
11723066_a_at,1.0776172866523785,NAIF1,False
11761948_at,1.0774648636769364,LOC100133286,False
11729164_a_at,1.0773858106383483,XPO5,False
200090_PM_at,1.0773839040336426,FNTA,False
11742391_at,1.0771582186344182,OR1L4,False
11755158_a_at,1.0771216895509046,CATSPERG,False
11742443_a_at,1.0763661457349252,PRDM13,False
11728870_at,1.075724485858784,ELAVL3,False
11735263_s_at,1.075291599199857,SCN2A,False
11736727_at,1.074761311048865,GEN1,False
11720648_a_at,1.0744466955639962,IP6K2,False
11735240_a_at,1.0728192451841592,ACYP2,False
11728552_a_at,1.072559571758755,MMP25,False
11727312_at,1.0721925626266,BHLHE22,False
11733660_a_at,1.0721709253239522,CHIA,False
11733393_a_at,1.0719738570954125,KCNMB3,False
11734773_x_at,1.071241073918427,SFTPB,False
11750837_a_at,1.0711744035556543,SCYL3,False
11756231_a_at,1.0710549872822401,TAF6L,False
11737985_s_at,1.0708457188461757,TENM1,False
11733264_a_at,1.070815891570177,EML1,False
11715754_at,1.0705975610326053,PRL,False
11754433_a_at,1.0704011139539302,CLRN3,False
11745891_x_at,1.070229101062195,PTPRN,False
11734634_at,1.0699399410421386,GPR152,False
11724327_a_at,1.069673794069641,FASTKD3,False
11760153_at,1.0695983265365843,LOC730098,False
11717416_a_at,1.069175046508692,RHOU,False
11732691_at,1.069151004282497,TLDC2,False
11752819_at,1.067866196659429,UXT-AS1,False
11733771_s_at,1.0677032593144278,RNASE9,False
11748493_s_at,1.0676698927995067,FAM230A,False
11743307_a_at,1.0676417230075665,COPS4,False
11718390_x_at,1.0676301806642507,TRIM26,False
11745352_a_at,1.0675193296261418,KIF19,False
11730042_a_at,1.0671868067799544,C19orf45,False
11755217_a_at,1.0671113635005047,ZNF142,False
11747552_a_at,1.0668011518091232,TRIP10,False
11741385_a_at,1.066786018068523,IP6K1,False
11752222_s_at,1.0666084258759747,ZNF137P,False
11750225_a_at,1.0665964554082314,RNF215,False
11745305_at,1.0665761198505561,BIN3-IT1,False
11729058_s_at,1.0665743436275343,NR4A3,False
11727725_x_at,1.0664245617941448,SCNN1D,False
11738765_at,1.0657725999115,OR2G3,False
11739286_at,1.0654723733473948,KMT2A,False
11762954_at,1.0653262911140022,KLRC2,False
11717491_a_at,1.0652599411005046,DYNLRB1,False
11721413_at,1.0652121018716114,MBTD1,False
11723146_a_at,1.0650111044285238,RANBP17,False
11756329_a_at,1.0649075605948637,EEFSEC,False
11740399_a_at,1.0648905997859968,MCTS1,False
11746569_x_at,1.0645830361658772,SLC35C2,False
11761957_x_at,1.0645266677422829,ABCA11P,False
11761355_a_at,1.0641767013846641,PQBP1,False
11724634_s_at,1.064089923387547,ABCB10,False
11737615_at,1.0639963992181694,ERICH6B,False
11758579_s_at,1.0639234185348339,FLVCR1-AS1,False
11715806_a_at,1.063856296100157,SEPW1,False
11746374_a_at,1.0636595014135426,CCDC25,False
11724742_a_at,1.063644836736813,ZBTB17,False
11730654_at,1.0636306342666255,C15orf62,False
11750795_a_at,1.0635462420652733,KLHL1,False
11716220_x_at,1.0634909249921245,EIF2S1,False
11756888_a_at,1.0634434377582171,TFCP2L1,False
11735198_at,1.063372233836762,FAM104B,False
11722682_at,1.0633326952739774,IRAK1,False
11741028_a_at,1.0632197886250356,NDST4,False
11750376_a_at,1.0630416933731826,KCNMA1,False
11728139_a_at,1.0629361138633804,ADAMTS13,False
11728178_at,1.062924489430238,SIRT4,False
11716831_at,1.0626803888832888,XPOT,False
11730489_at,1.0625539207727352,DOK6,False
11722172_a_at,1.062530598000253,TOLLIP,False
11752888_a_at,1.062360775994524,ACSBG1,False
11738190_a_at,1.062177453681241,STPG2,False
11760598_at,1.0613564531645572,ATP5L2,False
11720030_a_at,1.0612191477062856,SCG2,False
11724629_at,1.061177677691549,TUSC1,False
11742179_at,1.0610859538359265,HIGD1C,False
11741072_a_at,1.0604438202332116,PRDM8,False
11762258_at,1.0599647324651345,SPOCK3,False
11754946_a_at,1.0598181565121871,C7orf49,False
11762960_at,1.0597625302187477,C3orf67,False
11761013_at,1.059528558473826,PCNA,False
11757811_s_at,1.0592940050849653,CHURC1-FNTB,False
11737795_a_at,1.0591923537337622,KIAA1524,False
11724664_a_at,1.0587503244688965,TMEM120B,False
11735207_a_at,1.0586605980969175,MDGA2,False
11728881_at,1.0586183386310186,PPP3R1,False
11737827_a_at,1.0584841100071465,ZKSCAN8,False
11735168_a_at,1.058475808428169,QPCTL,False
11719703_a_at,1.0583279401451846,CD2BP2,False
11724455_a_at,1.058110502416371,ZDHHC1,False
11728197_at,1.0580915309805312,PMP2,False
11737560_a_at,1.0579775491190015,XKR9,False
11737376_at,1.0578336698339803,CFAP46,False
11736863_a_at,1.0574461875682206,EMC6,False
11730995_a_at,1.0573743206196593,ACTN3,False
11723952_at,1.0570413136426449,KRT1,False
11733247_a_at,1.0569849455426243,SPG21,False
11742137_at,1.0567361713667742,OTOL1,False
11720337_a_at,1.0566955452332214,C19orf43,False
11715148_s_at,1.0561472405127625,HIST2H2AB,False
11747967_a_at,1.0556347568566449,SNX13,False
11747692_a_at,1.0555874668951144,IQUB,False
11759447_at,1.0554645567616077,GJC3,False
11735545_at,1.0552337831905392,FAM177B,False
11753107_a_at,1.055055093196258,MOGAT3,False
11741418_a_at,1.055036006555265,KCNQ1,False
11737686_at,1.055022483825436,C2orf48,False
11753019_a_at,1.054947913314178,EWSR1,False
11718320_at,1.0546393053482348,CD93,False
11747514_a_at,1.0544779604673167,GABARAPL2,False
11752912_x_at,1.0543570283672339,EIF3M,False
11748808_a_at,1.054029821352873,ARID3B,False
11742342_at,1.0533611061306147,OR4A16,False
11742329_at,1.053267531489028,OR51D1,False
11738067_x_at,1.0529581706299902,C1orf101,False
11716405_a_at,1.0526301348519862,HTRA1,False
11717173_a_at,1.0525138932818723,RNF31,False
11749249_a_at,1.0517682156167485,PI4K2B,False
11759129_at,1.051730768201058,ZNF677,False
11730617_at,1.0516022972061267,ULBP1,False
11753642_x_at,1.0513706150869921,TTTY6,False
11724399_a_at,1.0511520765405966,DDX60L,False
11742574_at,1.0511472752607127,OR4D9,False
11716581_a_at,1.0507619588623305,G3BP2,False
11754538_x_at,1.0503606808682484,SLC9A5,False
11744460_a_at,1.050279215156584,PI4KB,False
11758711_x_at,1.0501226552170548,YWHAZ,False
11755487_a_at,1.0500486879563165,KIF13A,False
11719721_x_at,1.0500307939968632,LSM7,False
11740162_a_at,1.0498217478054885,ARAP1,False
11748866_x_at,1.0496918830869197,RPH3AL,False
11754052_a_at,1.0496898161569481,NUP85,False
11732104_a_at,1.0495571517614364,TMEM208,False
11739729_a_at,1.048996950199653,RECQL,False
11736230_a_at,1.0488175668991897,CRIM1,False
11720627_a_at,1.0487277885929447,ATP6V1D,False
11748431_a_at,1.0483420942827193,VPS33B,False
11720580_a_at,1.048319399534907,TCF12,False
11733588_a_at,1.0482985773890556,RAX,False
11727877_a_at,1.0482545864748416,MIA-RAB4B,False
11762212_at,1.0482344654397457,TRAIP,False
11720967_a_at,1.0479390765779282,GPSM2,False
11752398_a_at,1.0475596304283306,C1orf228,False
11721869_at,1.0475088342080734,HIF1AN,False
11718410_at,1.0474305198293903,CRYBA1,False
11730693_a_at,1.0470449670311033,FAM217A,False
11734131_a_at,1.046906213654954,SLC2A4,False
11761810_at,1.0466895507859224,FUK,False
11726431_a_at,1.046663195594059,OSBPL3,False
11721245_s_at,1.0464165175530413,BGN,False
11719169_s_at,1.0464030938193039,BRI3,False
11720217_a_at,1.046111626469537,TMEM176A,False
11741115_s_at,1.0460890469211082,CYP3A7,False
11731551_x_at,1.0457480626976066,AP5S1,False
11744111_a_at,1.0456989460077366,TMEM94,False
11732042_a_at,1.0454831574638885,MMD2,False
11729028_at,1.0454377816544265,CAPZA3,False
11727159_a_at,1.0453706375733238,LRP5,False
11748237_a_at,1.0451959616859867,GLTSCR1L,False
11722845_s_at,1.0451812357954104,UBE2R2,False
11741074_s_at,1.0450117597523798,METTL18,False
11719859_a_at,1.0449583958171118,SLC2A4RG,False
11756176_a_at,1.0449081466824575,EIF4A3,False
11749298_a_at,1.0448235952101925,LINC00663,False
11720332_a_at,1.0446457626716557,SLC5A6,False
11730888_a_at,1.0446018259120309,USF2,False
11722796_a_at,1.0445788767788262,MAPK6,False
11757490_s_at,1.0445061780623952,TSPYL1,False
11750161_a_at,1.0444581332574714,PLEKHA2,False
11762101_at,1.0443675210873045,CLEC12A,False
11757527_a_at,1.0442267753170753,ANAPC7,False
11752608_x_at,1.0441464264897122,ST7,False
11761936_a_at,1.0440466550474028,MLIP,False
11742167_at,1.043989131260914,BSX,False
11728462_at,1.0435541132162642,DNLZ,False
11737170_a_at,1.0434882942545327,LRFN1,False
11744625_x_at,1.043320400993084,NABP2,False
11736450_x_at,1.0428435860832703,GIN1,False
11717930_x_at,1.042777371306815,FOLR1,False
11728096_a_at,1.0427679154227214,STPG1,False
11743901_s_at,1.0427013344173477,NARS,False
11720031_a_at,1.0426772761755014,TRIM29,False
11740418_at,1.0425528787446041,PLA2R1,False
11724047_a_at,1.042270552700463,TAF1C,False
11716024_a_at,1.0421163702284058,GOLGA7,False
11742121_a_at,1.041949810758127,ANKRD53,False
11720527_at,1.0416625676264113,LTBP2,False
11749628_a_at,1.0416468845501452,ARHGAP33,False
11734833_s_at,1.0413960714272559,TAF9B,False
11743643_a_at,1.0411175608759224,DHODH,False
11746122_s_at,1.0410756278550888,LOC441155,False
11725738_at,1.0407260272830896,MARCH3,False
11742088_at,1.0404799606955064,ANKK1,False
11761826_x_at,1.0402727269074703,LOC101929819,False
11734951_at,1.0401543476344162,MTMR7,False
11719471_at,1.0400484132415395,DCP1A,False
11730643_s_at,1.0394184022551496,CT55,False
11718474_a_at,1.0393997814192224,IDH1,False
11729116_at,1.0393253392060804,PRKCG,False
11759817_at,1.0391287625529921,MCPH1,False
11725130_s_at,1.0389420822787312,TCEAL3,False
